date,device,post,impression,complete,complete_rate
2025-12-20,streaming-stick,FALSE,464,446,0.9612068965517241
2025-12-21,streaming-stick,FALSE,457,446,0.975929978118162
2025-12-22,streaming-stick,FALSE,457,445,0.973741794310722
2025-12-23,streaming-stick,FALSE,453,443,0.977924944812362
2025-12-24,streaming-stick,FALSE,466,456,0.9785407725321889
2025-12-25,streaming-stick,FALSE,447,440,0.9843400447427293
2025-12-26,streaming-stick,FALSE,449,436,0.9710467706013363
2025-12-27,streaming-stick,FALSE,441,426,0.9659863945578231
2025-12-28,streaming-stick,FALSE,397,381,0.9596977329974811
2025-12-29,streaming-stick,FALSE,442,425,0.9615384615384616
2025-12-30,streaming-stick,FALSE,475,466,0.9810526315789474
2025-12-31,streaming-stick,FALSE,482,472,0.979253112033195
2026-01-01,streaming-stick,FALSE,455,437,0.9604395604395605
2026-01-02,streaming-stick,FALSE,417,406,0.973621103117506
2026-01-03,streaming-stick,FALSE,454,440,0.9691629955947136
2026-01-04,streaming-stick,FALSE,422,409,0.9691943127962085
2026-01-05,streaming-stick,FALSE,448,435,0.9709821428571429
2026-01-06,streaming-stick,FALSE,436,422,0.9678899082568807
2026-01-07,streaming-stick,FALSE,457,447,0.9781181619256017
2026-01-08,streaming-stick,FALSE,484,471,0.9731404958677686
2026-01-09,streaming-stick,FALSE,447,435,0.9731543624161074
2026-01-10,streaming-stick,FALSE,460,445,0.967391304347826
2026-01-11,streaming-stick,FALSE,440,430,0.9772727272727273
2026-01-12,streaming-stick,FALSE,437,421,0.9633867276887872
2026-01-13,streaming-stick,FALSE,473,464,0.9809725158562368
2026-01-14,streaming-stick,FALSE,459,446,0.971677559912854
2026-01-15,streaming-stick,FALSE,452,441,0.9756637168141593
2026-01-16,streaming-stick,FALSE,471,457,0.970276008492569
2026-01-17,streaming-stick,FALSE,450,434,0.9644444444444444
2026-01-18,streaming-stick,FALSE,468,453,0.967948717948718
2026-01-19,streaming-stick,FALSE,467,457,0.9785867237687366
2026-01-20,streaming-stick,FALSE,435,422,0.9701149425287356
2026-01-21,streaming-stick,FALSE,440,427,0.9704545454545455
2026-01-22,streaming-stick,FALSE,470,454,0.9659574468085106
2026-01-23,streaming-stick,FALSE,441,429,0.9727891156462585
2026-01-24,streaming-stick,FALSE,416,403,0.96875
2026-01-25,streaming-stick,FALSE,464,450,0.9698275862068966
2026-01-26,streaming-stick,FALSE,469,454,0.9680170575692963
2026-01-27,streaming-stick,FALSE,460,450,0.9782608695652174
2026-01-28,streaming-stick,FALSE,457,443,0.9693654266958425
2026-01-29,streaming-stick,FALSE,470,464,0.9872340425531915
2026-01-30,streaming-stick,FALSE,465,453,0.9741935483870968
2026-01-31,streaming-stick,FALSE,456,444,0.9736842105263158
2026-02-01,streaming-stick,FALSE,454,441,0.9713656387665198
2026-02-02,streaming-stick,FALSE,479,464,0.9686847599164927
2026-02-03,streaming-stick,FALSE,511,499,0.9765166340508806
2026-02-04,streaming-stick,FALSE,452,440,0.9734513274336283
2026-02-05,streaming-stick,FALSE,448,434,0.96875
2026-02-06,streaming-stick,FALSE,425,414,0.9741176470588235
2026-02-07,streaming-stick,FALSE,451,438,0.9711751662971175
2026-02-08,streaming-stick,FALSE,452,442,0.9778761061946902
2026-02-09,streaming-stick,FALSE,462,446,0.9653679653679653
2026-02-10,streaming-stick,FALSE,477,462,0.9685534591194969
2026-02-11,streaming-stick,FALSE,471,457,0.970276008492569
2026-02-12,streaming-stick,FALSE,446,435,0.9753363228699552
2026-02-13,streaming-stick,FALSE,481,465,0.9667359667359667
2026-02-14,streaming-stick,FALSE,416,401,0.9639423076923077
2026-02-15,streaming-stick,FALSE,465,452,0.9720430107526882
2026-02-16,streaming-stick,FALSE,427,414,0.9695550351288056
2026-02-17,streaming-stick,FALSE,473,457,0.9661733615221987
2026-02-18,streaming-stick,FALSE,435,424,0.9747126436781609
2026-02-19,streaming-stick,FALSE,487,479,0.9835728952772074
2026-02-20,streaming-stick,FALSE,465,445,0.956989247311828
2026-02-21,streaming-stick,FALSE,510,492,0.9647058823529412
2026-02-22,streaming-stick,FALSE,465,454,0.9763440860215054
2026-02-23,streaming-stick,FALSE,443,431,0.9729119638826185
2026-02-24,streaming-stick,FALSE,450,436,0.9688888888888889
2026-02-25,streaming-stick,FALSE,480,463,0.9645833333333333
2026-02-26,streaming-stick,FALSE,461,446,0.9674620390455532
2026-02-27,streaming-stick,FALSE,492,481,0.9776422764227642
2026-02-28,streaming-stick,FALSE,447,428,0.9574944071588367
2026-03-01,streaming-stick,FALSE,458,446,0.9737991266375546
2026-03-02,streaming-stick,FALSE,443,431,0.9729119638826185
2026-03-03,streaming-stick,FALSE,414,407,0.9830917874396136
2026-03-04,streaming-stick,FALSE,462,452,0.9783549783549783
2026-03-05,streaming-stick,FALSE,460,444,0.9652173913043478
2026-03-06,streaming-stick,FALSE,446,437,0.9798206278026906
2026-03-07,streaming-stick,FALSE,464,447,0.9633620689655172
2026-03-08,streaming-stick,FALSE,430,410,0.9534883720930233
2026-03-09,streaming-stick,FALSE,463,452,0.9762419006479481
2026-03-10,streaming-stick,FALSE,491,476,0.9694501018329938
2026-03-11,streaming-stick,FALSE,456,440,0.9649122807017544
2026-03-12,streaming-stick,FALSE,492,477,0.9695121951219512
2026-03-13,streaming-stick,FALSE,460,446,0.9695652173913043
2026-03-14,streaming-stick,FALSE,461,449,0.9739696312364425
2026-03-15,streaming-stick,FALSE,445,427,0.9595505617977528
2026-03-16,streaming-stick,FALSE,412,404,0.9805825242718447
2026-03-17,streaming-stick,FALSE,446,434,0.9730941704035875
2026-03-18,streaming-stick,FALSE,427,412,0.9648711943793911
2026-03-19,streaming-stick,FALSE,448,433,0.9665178571428571
2026-03-20,streaming-stick,FALSE,437,427,0.977116704805492
2026-03-21,streaming-stick,FALSE,462,447,0.9675324675324676
2026-03-22,streaming-stick,FALSE,456,437,0.9583333333333334
2026-03-23,streaming-stick,FALSE,455,442,0.9714285714285714
2026-03-24,streaming-stick,FALSE,443,427,0.963882618510158
2026-03-25,streaming-stick,FALSE,463,449,0.9697624190064795
2026-03-26,streaming-stick,FALSE,461,453,0.982646420824295
2026-03-27,streaming-stick,FALSE,466,451,0.9678111587982833
2026-03-28,streaming-stick,FALSE,471,455,0.9660297239915074
2026-03-29,streaming-stick,FALSE,472,460,0.9745762711864406
2026-03-30,streaming-stick,FALSE,451,431,0.9556541019955654
2026-03-31,streaming-stick,FALSE,480,469,0.9770833333333333
2026-04-01,streaming-stick,FALSE,488,474,0.9713114754098361
2026-04-02,streaming-stick,FALSE,453,441,0.9735099337748344
2026-04-03,streaming-stick,FALSE,462,450,0.974025974025974
2026-04-04,streaming-stick,FALSE,439,429,0.9772209567198178
2026-04-05,streaming-stick,FALSE,486,465,0.9567901234567902
2026-04-06,streaming-stick,FALSE,469,458,0.976545842217484
2026-04-07,streaming-stick,FALSE,454,448,0.986784140969163
2026-04-08,streaming-stick,FALSE,458,437,0.9541484716157205
2026-04-09,streaming-stick,FALSE,448,436,0.9732142857142857
2026-04-10,streaming-stick,FALSE,416,407,0.9783653846153846
2026-04-11,streaming-stick,FALSE,460,444,0.9652173913043478
2026-04-12,streaming-stick,FALSE,443,428,0.9661399548532731
2026-04-13,streaming-stick,FALSE,439,422,0.9612756264236902
2026-04-14,streaming-stick,FALSE,445,434,0.9752808988764045
2026-04-15,streaming-stick,FALSE,416,401,0.9639423076923077
2026-04-16,streaming-stick,FALSE,448,433,0.9665178571428571
2026-04-17,streaming-stick,FALSE,446,436,0.9775784753363229
2026-04-18,streaming-stick,FALSE,436,426,0.9770642201834863
2026-04-19,streaming-stick,FALSE,412,397,0.9635922330097088
2026-04-20,streaming-stick,FALSE,464,450,0.9698275862068966
2026-04-21,streaming-stick,FALSE,436,429,0.9839449541284404
2026-04-22,streaming-stick,FALSE,444,430,0.9684684684684685
2026-04-23,streaming-stick,FALSE,436,419,0.9610091743119266
2026-04-24,streaming-stick,FALSE,458,438,0.9563318777292577
2026-04-25,streaming-stick,FALSE,453,438,0.9668874172185431
2026-04-26,streaming-stick,FALSE,458,444,0.9694323144104804
2026-04-27,streaming-stick,FALSE,466,446,0.9570815450643777
2026-04-28,streaming-stick,FALSE,447,437,0.9776286353467561
2026-04-29,streaming-stick,FALSE,474,459,0.9683544303797469
2026-04-30,streaming-stick,FALSE,460,454,0.9869565217391304
2026-05-01,streaming-stick,FALSE,448,440,0.9821428571428571
2026-05-02,streaming-stick,FALSE,459,450,0.9803921568627451
2026-05-03,streaming-stick,FALSE,417,403,0.9664268585131894
2026-05-04,streaming-stick,FALSE,468,458,0.9786324786324786
2026-05-05,streaming-stick,FALSE,476,465,0.976890756302521
2026-05-06,streaming-stick,FALSE,456,443,0.9714912280701754
2026-05-07,streaming-stick,FALSE,454,444,0.9779735682819384
2026-05-08,streaming-stick,FALSE,461,443,0.9609544468546638
2026-05-09,streaming-stick,FALSE,429,417,0.972027972027972
2026-05-10,streaming-stick,FALSE,409,396,0.9682151589242054
2026-05-11,streaming-stick,FALSE,432,418,0.9675925925925926
2026-05-12,streaming-stick,FALSE,480,462,0.9625
2026-05-13,streaming-stick,FALSE,469,457,0.9744136460554371
2026-05-14,streaming-stick,FALSE,471,457,0.970276008492569
2026-05-15,streaming-stick,FALSE,411,402,0.9781021897810219
2026-05-16,streaming-stick,FALSE,448,435,0.9709821428571429
2026-05-17,streaming-stick,FALSE,444,429,0.9662162162162162
2026-05-18,streaming-stick,FALSE,435,426,0.9793103448275862
2026-05-19,streaming-stick,FALSE,476,463,0.9726890756302521
2026-05-20,streaming-stick,FALSE,432,420,0.9722222222222222
2026-05-21,streaming-stick,FALSE,476,456,0.957983193277311
2026-05-22,streaming-stick,FALSE,439,428,0.9749430523917996
2026-05-23,streaming-stick,FALSE,437,424,0.9702517162471396
2026-05-24,streaming-stick,FALSE,444,429,0.9662162162162162
2026-05-25,streaming-stick,FALSE,433,420,0.9699769053117783
2026-05-26,streaming-stick,FALSE,445,433,0.9730337078651685
2026-05-27,streaming-stick,FALSE,456,448,0.9824561403508771
2026-05-28,streaming-stick,FALSE,449,431,0.95991091314031185
2026-05-29,streaming-stick,FALSE,442,429,0.9705882352941176
2026-05-30,streaming-stick,FALSE,456,435,0.9539473684210527
2026-05-31,streaming-stick,FALSE,489,477,0.9754601226993865
2026-06-01,streaming-stick,TRUE,467,447,0.9571734475374732
2026-06-02,streaming-stick,TRUE,460,448,0.9739130434782609
2026-06-03,streaming-stick,TRUE,469,453,0.9658848614072495
2026-06-04,streaming-stick,TRUE,459,450,0.9803921568627451
2026-06-05,streaming-stick,TRUE,436,425,0.9747706422018348
2026-06-06,streaming-stick,TRUE,404,392,0.9702970297029703
2026-06-07,streaming-stick,TRUE,429,418,0.9743589743589743
2026-06-08,streaming-stick,TRUE,431,415,0.962877030162413
2026-06-09,streaming-stick,TRUE,437,428,0.9794050343249427
2026-06-10,streaming-stick,TRUE,443,428,0.9661399548532731
2026-06-11,streaming-stick,TRUE,460,449,0.9760869565217392
2026-06-12,streaming-stick,TRUE,419,405,0.9665871121718377
2026-06-13,streaming-stick,TRUE,431,416,0.9651972157772621
2026-06-14,streaming-stick,TRUE,450,441,0.98
2026-06-15,streaming-stick,TRUE,451,446,0.9889135254988913
2026-06-16,streaming-stick,TRUE,395,381,0.9645569620253165
2026-06-17,streaming-stick,TRUE,434,417,0.9608294930875576
2026-06-18,streaming-stick,TRUE,459,439,0.9564270152505446
2026-06-19,streaming-stick,TRUE,457,446,0.975929978118162
2026-06-20,streaming-stick,TRUE,458,441,0.962882096069869
2026-06-21,streaming-stick,TRUE,441,429,0.9727891156462585
2026-06-22,streaming-stick,TRUE,455,433,0.9516483516483516
2026-06-23,streaming-stick,TRUE,471,453,0.9617834394904459
2026-06-24,streaming-stick,TRUE,425,414,0.9741176470588235
2026-06-25,streaming-stick,TRUE,442,431,0.9751131221719457
2026-06-26,streaming-stick,TRUE,460,452,0.9826086956521739
2026-06-27,streaming-stick,TRUE,475,462,0.9726315789473684
2026-06-28,streaming-stick,TRUE,407,398,0.9778869778869779
2026-06-29,streaming-stick,TRUE,445,430,0.9662921348314607
2026-06-30,streaming-stick,TRUE,430,423,0.9837209302325581
2026-07-01,streaming-stick,TRUE,463,444,0.958963282937365
2026-07-02,streaming-stick,TRUE,445,430,0.9662921348314607
2026-07-03,streaming-stick,TRUE,455,437,0.9604395604395605
2026-07-04,streaming-stick,TRUE,469,457,0.9744136460554371
2026-07-05,streaming-stick,TRUE,447,432,0.9664429530201343
2026-07-06,streaming-stick,TRUE,448,430,0.9598214285714286
2026-07-07,streaming-stick,TRUE,409,400,0.9779951100244498
2026-07-08,streaming-stick,TRUE,434,419,0.9654377880184332
2026-07-09,streaming-stick,TRUE,445,428,0.9617977528089887
2026-07-10,streaming-stick,TRUE,435,422,0.9701149425287356
2026-07-11,streaming-stick,TRUE,451,436,0.9667405764966741
2026-07-12,streaming-stick,TRUE,394,377,0.9568527918781726
2026-07-13,streaming-stick,TRUE,478,466,0.9748953974895398
2026-07-14,streaming-stick,TRUE,451,439,0.9733924611973392
2026-07-15,streaming-stick,TRUE,453,442,0.9757174392935982
2026-07-16,streaming-stick,TRUE,457,443,0.9693654266958425
2026-07-17,streaming-stick,TRUE,465,452,0.9720430107526882
2026-07-18,streaming-stick,TRUE,440,425,0.9659090909090909
2026-07-19,streaming-stick,TRUE,461,450,0.9761388286334056
2026-07-20,streaming-stick,TRUE,466,453,0.9721030042918455
2026-07-21,streaming-stick,TRUE,446,438,0.9820627802690582
2026-07-22,streaming-stick,TRUE,474,461,0.9725738396624473
2026-07-23,streaming-stick,TRUE,432,419,0.9699074074074074
2026-07-24,streaming-stick,TRUE,427,415,0.9718969555035128
2026-07-25,streaming-stick,TRUE,460,450,0.9782608695652174
2026-07-26,streaming-stick,TRUE,419,401,0.9570405727923628
2026-07-27,streaming-stick,TRUE,432,418,0.9675925925925926
2026-07-28,streaming-stick,TRUE,462,448,0.9696969696969697
2026-07-29,streaming-stick,TRUE,445,432,0.9707865168539326
2026-07-30,streaming-stick,TRUE,448,430,0.9598214285714286
2026-07-31,streaming-stick,TRUE,490,475,0.9693877551020408
2025-12-01,tv-web,FALSE,793,764,0.9634300126103404
2025-12-02,tv-web,FALSE,763,732,0.9593709043250328
2025-12-03,tv-web,FALSE,761,718,0.9434954007884363
2025-12-04,tv-web,FALSE,715,687,0.9608391608391609
2025-12-05,tv-web,FALSE,748,732,0.9786096256684492
2025-12-06,tv-web,FALSE,787,742,0.9428208386277002
2025-12-07,tv-web,FALSE,741,710,0.9581646423751687
2025-12-08,tv-web,FALSE,673,641,0.9524517087667161
2025-12-09,tv-web,FALSE,798,757,0.9486215538847118
2025-12-10,tv-web,FALSE,731,700,0.957592339261286
2025-12-11,tv-web,FALSE,792,760,0.9595959595959596
2025-12-12,tv-web,FALSE,776,731,0.9420103092783505
2025-12-13,tv-web,FALSE,699,656,0.9384835479256081
2025-12-14,tv-web,FALSE,739,706,0.9553450608930988
2025-12-15,tv-web,FALSE,702,676,0.9629629629629629
2025-12-16,tv-web,FALSE,787,765,0.9720457433290979
2025-12-17,tv-web,FALSE,778,734,0.9434447300771208
2025-12-18,tv-web,FALSE,727,700,0.9628610729023384
2025-12-19,tv-web,FALSE,701,671,0.9572039942938659
2025-12-20,tv-web,FALSE,755,722,0.9562913907284768
2025-12-21,tv-web,FALSE,769,735,0.9557867360208062
2025-12-22,tv-web,FALSE,762,736,0.9658792650918635
2025-12-23,tv-web,FALSE,762,729,0.9566929133858267
2025-12-24,tv-web,FALSE,764,739,0.9672774869109948
2025-12-25,tv-web,FALSE,776,740,0.9536082474226805
2025-12-26,tv-web,FALSE,766,740,0.9660574412532638
2025-12-27,tv-web,FALSE,712,685,0.9620786516853933
2025-12-28,tv-web,FALSE,737,694,0.9416553595658074
2025-12-29,tv-web,FALSE,780,753,0.9653846153846154
2025-12-30,tv-web,FALSE,741,705,0.951417004048583
2025-12-31,tv-web,FALSE,755,715,0.9470198675496688
2026-01-01,tv-web,FALSE,770,739,0.9597402597402598
2026-01-02,tv-web,FALSE,739,709,0.959404600811908
2026-01-03,tv-web,FALSE,764,734,0.9607329842931938
2026-01-04,tv-web,FALSE,761,721,0.9474375821287779
2026-01-05,tv-web,FALSE,758,722,0.9525065963060686
2026-01-06,tv-web,FALSE,712,679,0.9536516853932584
2026-01-07,tv-web,FALSE,737,714,0.9687924016282226
2026-01-08,tv-web,FALSE,765,739,0.9660130718954248
2026-01-09,tv-web,FALSE,773,742,0.9598965071151359
2026-01-10,tv-web,FALSE,740,699,0.9445945945945946
2026-01-11,tv-web,FALSE,747,714,0.9558232931726908
2026-01-12,tv-web,FALSE,719,693,0.9638386648122392
2026-01-13,tv-web,FALSE,717,692,0.9651324965132496
2026-01-14,tv-web,FALSE,746,712,0.9544235924932976
2026-01-15,tv-web,FALSE,755,729,0.9655629139072848
2026-01-16,tv-web,FALSE,779,749,0.9614890885750963
2026-01-17,tv-web,FALSE,752,725,0.964095744680851
2026-01-18,tv-web,FALSE,790,763,0.9658227848101266
2026-01-19,tv-web,FALSE,824,783,0.9502427184466019
2026-01-20,tv-web,FALSE,780,749,0.9602564102564103
2026-01-21,tv-web,FALSE,777,735,0.9459459459459459
2026-01-22,tv-web,FALSE,721,688,0.9542302357836339
2026-01-23,tv-web,FALSE,748,716,0.9572192513368984
2026-01-24,tv-web,FALSE,710,684,0.9633802816901409
2026-01-25,tv-web,FALSE,753,721,0.9575033200531209
2026-01-26,tv-web,FALSE,745,711,0.9543624161073826
2026-01-27,tv-web,FALSE,767,739,0.9634941329856584
2026-01-28,tv-web,FALSE,770,746,0.9688311688311688
2026-01-29,tv-web,FALSE,725,698,0.9627586206896551
2026-01-30,tv-web,FALSE,749,725,0.9679572763684913
2026-01-31,tv-web,FALSE,716,688,0.9608938547486033
2026-02-01,tv-web,FALSE,773,741,0.9586028460543338
2026-02-02,tv-web,FALSE,732,703,0.9603825136612022
2026-02-03,tv-web,FALSE,727,699,0.9614855570839065
2026-02-04,tv-web,FALSE,768,742,0.9661458333333334
2026-02-05,tv-web,FALSE,762,729,0.9566929133858267
2026-02-06,tv-web,FALSE,733,708,0.965893587994543
2026-02-07,tv-web,FALSE,743,700,0.9421265141318977
2026-02-08,tv-web,FALSE,739,708,0.9580514208389715
2026-02-09,tv-web,FALSE,766,742,0.9686684073107049
2026-02-10,tv-web,FALSE,670,640,0.9552238805970149
2026-02-11,tv-web,FALSE,742,712,0.9595687331536388
2026-02-12,tv-web,FALSE,718,692,0.9637883008356546
2026-02-13,tv-web,FALSE,753,719,0.9548472775564409
2026-02-14,tv-web,FALSE,743,708,0.9528936742934051
2026-02-15,tv-web,FALSE,776,738,0.9510309278350515
2026-02-16,tv-web,FALSE,746,715,0.9584450402144772
2026-02-17,tv-web,FALSE,738,702,0.9512195121951219
2026-02-18,tv-web,FALSE,751,730,0.9720372836218375
2026-02-19,tv-web,FALSE,714,685,0.9593837535014006
2026-02-20,tv-web,FALSE,742,715,0.9636118598382749
2026-02-21,tv-web,FALSE,771,733,0.9507133592736705
2026-02-22,tv-web,FALSE,769,741,0.9635890767230169
2026-02-23,tv-web,FALSE,764,716,0.93717277486911
2026-02-24,tv-web,FALSE,780,749,0.9602564102564103
2026-02-25,tv-web,FALSE,737,706,0.9579375848032564
2026-02-26,tv-web,FALSE,695,663,0.9539568345323741
2026-02-27,tv-web,FALSE,770,729,0.9467532467532468
2026-02-28,tv-web,FALSE,739,712,0.9634641407307172
2026-03-01,tv-web,FALSE,790,753,0.9531645569620253
2026-03-02,tv-web,FALSE,728,700,0.9615384615384616
2026-03-03,tv-web,FALSE,751,715,0.952063914780293
2026-03-04,tv-web,FALSE,758,723,0.9538258575197889
2026-03-05,tv-web,FALSE,749,721,0.9626168224299065
2026-03-06,tv-web,FALSE,744,715,0.9610215053763441
2026-03-07,tv-web,FALSE,748,715,0.9558823529411765
2026-03-08,tv-web,FALSE,772,743,0.9624352331606217
2026-03-09,tv-web,FALSE,754,730,0.9681697612732095
2026-03-10,tv-web,FALSE,754,725,0.9615384615384616
2026-03-11,tv-web,FALSE,779,746,0.9576379974326059
2026-03-12,tv-web,FALSE,734,707,0.9632152588555858
2026-03-13,tv-web,FALSE,741,701,0.9460188933873145
2026-03-14,tv-web,FALSE,756,729,0.9642857142857143
2026-03-15,tv-web,FALSE,714,682,0.9551820728291317
2026-03-16,tv-web,FALSE,712,675,0.9480337078651685
2026-03-17,tv-web,FALSE,732,707,0.9658469945355191
2026-03-18,tv-web,FALSE,809,778,0.9616810877626699
2026-03-19,tv-web,FALSE,784,751,0.9579081632653061
2026-03-20,tv-web,FALSE,800,769,0.96125
2026-03-21,tv-web,FALSE,749,719,0.9599465954606141
2026-03-22,tv-web,FALSE,763,714,0.9357798165137615
2026-03-23,tv-web,FALSE,730,699,0.9575342465753425
2026-03-24,tv-web,FALSE,800,766,0.9575
2026-03-25,tv-web,FALSE,696,669,0.9612068965517241
2026-03-26,tv-web,FALSE,787,751,0.9542566709021602
2026-03-27,tv-web,FALSE,776,747,0.9626288659793815
2026-03-28,tv-web,FALSE,782,756,0.9667519181585678
2026-03-29,tv-web,FALSE,771,734,0.9520103761348897
2026-03-30,tv-web,FALSE,751,719,0.9573901464713716
2026-03-31,tv-web,FALSE,698,664,0.9512893982808023
2026-04-01,tv-web,FALSE,731,702,0.960328317373461
2026-04-02,tv-web,FALSE,749,709,0.9465954606141522
2026-04-03,tv-web,FALSE,715,692,0.9678321678321679
2026-04-04,tv-web,FALSE,759,722,0.9512516469038208
2026-04-05,tv-web,FALSE,760,724,0.9526315789473684
2026-04-06,tv-web,FALSE,803,773,0.962640099626401
2026-04-07,tv-web,FALSE,732,708,0.9672131147540983
2026-04-08,tv-web,FALSE,775,753,0.9716129032258064
2026-04-09,tv-web,FALSE,746,711,0.953083109919571
2026-04-10,tv-web,FALSE,782,751,0.9603580562659847
2026-04-11,tv-web,FALSE,759,716,0.9433465085638999
2026-04-12,tv-web,FALSE,812,765,0.9421182266009852
2026-04-13,tv-web,FALSE,751,723,0.96271637816245
2026-04-14,tv-web,FALSE,734,707,0.9632152588555858
2026-04-15,tv-web,FALSE,726,687,0.9462809917355371
2026-04-16,tv-web,FALSE,710,674,0.9492957746478873
2026-04-17,tv-web,FALSE,753,717,0.952191235059761
2026-04-18,tv-web,FALSE,776,741,0.9548969072164949
2026-04-19,tv-web,FALSE,747,727,0.9732262382864793
2026-04-20,tv-web,FALSE,742,713,0.9609164420485176
2026-04-21,tv-web,FALSE,786,750,0.9541984732824428
2026-04-22,tv-web,FALSE,777,747,0.9613899613899614
2026-04-23,tv-web,FALSE,771,745,0.9662775616083009
2026-04-24,tv-web,FALSE,788,757,0.9606598984771574
2026-04-25,tv-web,FALSE,722,694,0.961218836565097
2026-04-26,tv-web,FALSE,734,698,0.9509536784741145
2026-04-27,tv-web,FALSE,733,704,0.9604365620736699
2026-04-28,tv-web,FALSE,707,673,0.9519094766619519
2026-04-29,tv-web,FALSE,778,750,0.9640102827763496
2026-04-30,tv-web,FALSE,699,675,0.9656652360515021
2026-05-01,tv-web,FALSE,755,721,0.9549668874172186
2026-05-02,tv-web,FALSE,794,755,0.9508816120906801
2026-05-03,tv-web,FALSE,802,766,0.9551122194513716
2026-05-04,tv-web,FALSE,771,730,0.9468223086900129
2026-05-05,tv-web,FALSE,791,751,0.9494310998735778
2026-05-06,tv-web,FALSE,780,748,0.958974358974359
2026-05-07,tv-web,FALSE,730,709,0.9712328767123287
2026-05-08,tv-web,FALSE,789,753,0.9543726235741445
2026-05-09,tv-web,FALSE,807,768,0.9516728624535316
2026-05-10,tv-web,FALSE,734,701,0.9550408719346049
2026-05-11,tv-web,FALSE,756,723,0.9563492063492064
2026-05-12,tv-web,FALSE,743,718,0.9663526244952894
2026-05-13,tv-web,FALSE,769,737,0.9583875162548765
2026-05-14,tv-web,FALSE,723,693,0.9585062240663901
2026-05-15,tv-web,FALSE,759,734,0.9670619235836627
2026-05-16,tv-web,FALSE,758,725,0.9564643799472295
2026-05-17,tv-web,FALSE,782,737,0.9424552429667519
2026-05-18,tv-web,FALSE,719,685,0.952712100139082
2026-05-19,tv-web,FALSE,782,749,0.9578005115089514
2026-05-20,tv-web,FALSE,711,685,0.9634317862165963
2026-05-21,tv-web,FALSE,767,728,0.9491525423728814
2026-05-22,tv-web,FALSE,735,704,0.9578231292517007
2026-05-23,tv-web,FALSE,734,704,0.9591280653950953
2026-05-24,tv-web,FALSE,722,697,0.9653739612188366
2026-05-25,tv-web,FALSE,779,751,0.9640564826700898
2026-05-26,tv-web,FALSE,748,714,0.9545454545454546
2026-05-27,tv-web,FALSE,731,697,0.9534883720930233
2026-05-28,tv-web,FALSE,730,706,0.9671232876712329
2026-05-29,tv-web,FALSE,744,704,0.946236559139785
2026-05-30,tv-web,FALSE,787,744,0.9453621346886912
2026-05-31,tv-web,FALSE,743,716,0.9636608344549125
2026-06-01,tv-web,TRUE,749,712,0.9506008010680908
2026-06-02,tv-web,TRUE,736,710,0.9646739130434783
2026-06-03,tv-web,TRUE,765,734,0.9594771241830066
2026-06-04,tv-web,TRUE,788,755,0.9581218274111675
2026-06-05,tv-web,TRUE,754,714,0.946949602122016
2026-06-06,tv-web,TRUE,713,677,0.9495091164095372
2026-06-07,tv-web,TRUE,764,735,0.9620418848167539
2026-06-08,tv-web,TRUE,725,688,0.9489655172413793
2026-06-09,tv-web,TRUE,783,748,0.9553001277139208
2026-06-10,tv-web,TRUE,732,704,0.9617486338797814
2026-06-11,tv-web,TRUE,726,693,0.9545454545454546
2026-06-12,tv-web,TRUE,749,712,0.9506008010680908
2026-06-13,tv-web,TRUE,753,721,0.9575033200531209
2026-06-14,tv-web,TRUE,733,696,0.9495225102319236
2026-06-15,tv-web,TRUE,767,732,0.954367666232073
2026-06-16,tv-web,TRUE,795,770,0.9685534591194969
2026-06-17,tv-web,TRUE,726,698,0.9614325068870524
2026-06-18,tv-web,TRUE,706,676,0.9575070821529745
2026-06-19,tv-web,TRUE,735,706,0.9605442176870749
2026-06-20,tv-web,TRUE,689,656,0.9521044992743106
2026-06-21,tv-web,TRUE,752,720,0.9574468085106383
2026-06-22,tv-web,TRUE,780,740,0.9487179487179487
2026-06-23,tv-web,TRUE,745,717,0.9624161073825503
2026-06-24,tv-web,TRUE,736,696,0.9456521739130435
2026-06-25,tv-web,TRUE,726,689,0.9490358126721763
2026-06-26,tv-web,TRUE,680,661,0.9720588235294118
2026-06-27,tv-web,TRUE,796,768,0.964824120603015
2026-06-28,tv-web,TRUE,748,704,0.9411764705882353
2026-06-29,tv-web,TRUE,714,684,0.957983193277311
2026-06-30,tv-web,TRUE,739,698,0.9445196211096076
2026-07-01,tv-web,TRUE,708,676,0.9548022598870056
2026-07-02,tv-web,TRUE,756,718,0.9497354497354498
2026-07-03,tv-web,TRUE,706,677,0.9589235127478754
2026-07-04,tv-web,TRUE,732,702,0.9590163934426229
2026-07-05,tv-web,TRUE,753,708,0.9402390438247012
2026-07-06,tv-web,TRUE,801,765,0.9550561797752809
2026-07-07,tv-web,TRUE,716,684,0.9553072625698324
2026-07-08,tv-web,TRUE,749,722,0.9639519359145527
2026-07-09,tv-web,TRUE,777,740,0.9523809523809523
2026-07-10,tv-web,TRUE,751,727,0.9680426098535286
2026-07-11,tv-web,TRUE,694,675,0.9726224783861671
2026-07-12,tv-web,TRUE,765,730,0.954248366013072
2026-07-13,tv-web,TRUE,746,723,0.9691689008042895
2026-07-14,tv-web,TRUE,743,713,0.9596231493943472
2026-07-15,tv-web,TRUE,733,703,0.9590723055934516
2026-07-16,tv-web,TRUE,739,717,0.9702300405953992
2026-07-17,tv-web,TRUE,730,697,0.9547945205479452
